date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:46:57	38077/38077	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:46:57%20GMT	https://aisw.kangwon.ac.kr/aisw/etc/login.do?referer=/aisw/admission/admission-guide.do	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/etc/logind543.html	(from https://aisw.kangwon.ac.kr/aisw/admission/admission-guide.do)
19:46:58	39225/39225	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:46:57%20GMT	https://aisw.kangwon.ac.kr/aisw/admission/faq.do	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/admission/faq.html	(from https://aisw.kangwon.ac.kr/aisw/admission/admission-guide.do)
19:46:58	41763/41763	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:46:57%20GMT	https://aisw.kangwon.ac.kr/aisw/admission/qna.do	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/admission/qna.html	(from https://aisw.kangwon.ac.kr/aisw/admission/admission-guide.do)
19:46:58	38068/38068	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:46:58%20GMT	https://aisw.kangwon.ac.kr/aisw/etc/login.do?referer=/aisw/community/notice.do	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/etc/login5b69.html	(from https://aisw.kangwon.ac.kr/aisw/community/notice.do)
19:46:58	40513/40513	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:46:58%20GMT	https://aisw.kangwon.ac.kr/aisw/community/notice.do?mode=view&articleNo=373424&article.offset=0&articleLimit=10	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/community/notice3eff.html	(from https://aisw.kangwon.ac.kr/aisw/community/notice.do)
19:46:59	44764/44764	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:46:58%20GMT	https://aisw.kangwon.ac.kr/aisw/community/notice.do?mode=view&articleNo=370792&article.offset=0&articleLimit=10	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/community/noticef96c.html	(from https://aisw.kangwon.ac.kr/aisw/community/notice.do)
19:46:59	41075/41075	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:46:59%20GMT	https://aisw.kangwon.ac.kr/aisw/community/notice.do?mode=view&articleNo=370775&article.offset=0&articleLimit=10	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/community/notice94b9.html	(from https://aisw.kangwon.ac.kr/aisw/community/notice.do)
19:46:59	41249/41249	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:46:59%20GMT	https://aisw.kangwon.ac.kr/aisw/community/notice.do?mode=view&articleNo=370771&article.offset=0&articleLimit=10	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/community/noticee3db.html	(from https://aisw.kangwon.ac.kr/aisw/community/notice.do)
19:46:59	45563/45563	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:46:59%20GMT	https://aisw.kangwon.ac.kr/aisw/community/notice.do?mode=view&articleNo=370451&article.offset=0&articleLimit=10	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/community/notice8916.html	(from https://aisw.kangwon.ac.kr/aisw/community/notice.do)
19:46:59	40653/40653	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:46:59%20GMT	https://aisw.kangwon.ac.kr/aisw/community/notice.do?mode=view&articleNo=368598&article.offset=0&articleLimit=10	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/community/noticee8d1.html	(from https://aisw.kangwon.ac.kr/aisw/community/notice.do)
19:47:00	41749/41749	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:46:59%20GMT	https://aisw.kangwon.ac.kr/aisw/community/notice.do?mode=view&articleNo=367719&article.offset=0&articleLimit=10	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/community/notice1acc.html	(from https://aisw.kangwon.ac.kr/aisw/community/notice.do)
19:47:00	41514/41514	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:47:00%20GMT	https://aisw.kangwon.ac.kr/aisw/community/notice.do?mode=view&articleNo=367421&article.offset=0&articleLimit=10	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/community/notice9950.html	(from https://aisw.kangwon.ac.kr/aisw/community/notice.do)
19:47:00	64993/64993	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:47:00%20GMT	https://aisw.kangwon.ac.kr/aisw/community/notice.do?mode=view&articleNo=367411&article.offset=0&articleLimit=10	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/community/noticece7c.html	(from https://aisw.kangwon.ac.kr/aisw/community/notice.do)
19:47:00	62178/62178	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:47:00%20GMT	https://aisw.kangwon.ac.kr/aisw/community/notice.do?mode=view&articleNo=367409&article.offset=0&articleLimit=10	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/community/noticebcfc.html	(from https://aisw.kangwon.ac.kr/aisw/community/notice.do)
19:47:01	56804/56804	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:47:00%20GMT	https://aisw.kangwon.ac.kr/aisw/community/notice.do?mode=list&&articleLimit=10&article.offset=10	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/community/noticecb1e.html	(from https://aisw.kangwon.ac.kr/aisw/community/notice.do)
19:47:01	62917/62917	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:47:00%20GMT	https://aisw.kangwon.ac.kr/aisw/community/notice.do?mode=list	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/community/noticea927.html	(from https://aisw.kangwon.ac.kr/aisw/community/notice.do)
19:47:01	3679/3679	---M--	200	added ('OK')	text/css	etag:W/%223679-1637139737000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/css/img01-01.css?39737	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/_share/css/img01-018aa7.css	(from https://aisw.kangwon.ac.kr/aisw/community/gallery.do)
19:47:01	19798/19798	---M--	200	added ('OK')	text/css	etag:W/%2219798-1607913460000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/css/swiper.min.css?13460	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/_share/css/swiper.min9aad.css	(from https://aisw.kangwon.ac.kr/aisw/community/gallery.do)
19:47:02	128900/128900	---M--	200	added ('OK')	application/javascript	etag:W/%22128900-1611795211000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/js/swiper.min.js?95211	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/_share/js/swiper.mine20f.js	(from https://aisw.kangwon.ac.kr/aisw/community/gallery.do)
19:47:02	38069/38069	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:47:01%20GMT	https://aisw.kangwon.ac.kr/aisw/etc/login.do?referer=/aisw/community/gallery.do	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/etc/logind8e3.html	(from https://aisw.kangwon.ac.kr/aisw/community/gallery.do)
19:47:02	42187/42187	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:47:02%20GMT	https://aisw.kangwon.ac.kr/aisw/community/gallery.do?mode=view&articleNo=368316&article.offset=0&articleLimit=9	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/community/gallerya089.html	(from https://aisw.kangwon.ac.kr/aisw/community/gallery.do)
19:47:03	275480/275480	---M--	200	added ('OK')	image/png	etag:thumb_373056_1644978643000.do_1644978643000	https://aisw.kangwon.ac.kr/app/board/attach/image/thumb_373056_1644978643000.do	F:/JSP_Project2/aisw.kangwon.ac.kr/app/board/attach/image/thumb_%EB%8B%A4%EC%A0%84%EA%B3%B5%ED%8F%AC%ED%8A%B8%ED%8F%B4%EB%A6%AC%EC%98%A4%20%EC%8B%A0%EC%8A%B9%ED%97%8C%20%EC%88%98%EC%83%81.png	(from https://aisw.kangwon.ac.kr/aisw/community/gallery.do)
19:47:06	1772/1772	---M--	200	added ('OK')	image/gif	etag:W/%221772-1606350655000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/img/board/ico-file01.gif	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/_share/img/board/ico-file01.gif	(from https://aisw.kangwon.ac.kr/aisw/community/gallery.do)
19:47:06	486827/486827	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Apr%202022%2010:47:03%20GMT	https://aisw.kangwon.ac.kr/aisw/community/gallery.do?mode=download&articleNo=368316&attachNo=373056	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/community/%EB%8B%A4%EC%A0%84%EA%B3%B5%ED%8F%AC%ED%8A%B8%ED%8F%B4%EB%A6%AC%EC%98%A4%20%EC%8B%A0%EC%8A%B9%ED%97%8C%20%EC%88%98%EC%83%815020.png	(from https://aisw.kangwon.ac.kr/aisw/community/gallery.do)
19:47:06	42472/42472	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:47:06%20GMT	https://aisw.kangwon.ac.kr/aisw/community/gallery.do?mode=view&articleNo=363474&article.offset=0&articleLimit=9	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/community/gallery3871.html	(from https://aisw.kangwon.ac.kr/aisw/community/gallery.do)
19:47:07	45925/45925	---M--	200	added ('OK')	image/jpeg	etag:thumb_366100_1640750007000.do_1640750007000	https://aisw.kangwon.ac.kr/app/board/attach/image/thumb_366100_1640750007000.do	F:/JSP_Project2/aisw.kangwon.ac.kr/app/board/attach/image/thumb_KakaoTalk_20211227_135813398.jpg	(from https://aisw.kangwon.ac.kr/aisw/community/gallery.do)
19:47:09	43770/43770	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:47:08%20GMT	https://aisw.kangwon.ac.kr/aisw/community/gallery.do?mode=view&articleNo=360014&article.offset=0&articleLimit=9	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/community/gallery059c.html	(from https://aisw.kangwon.ac.kr/aisw/community/gallery.do)
19:47:09	584324/584324	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Apr%202022%2010:47:07%20GMT	https://aisw.kangwon.ac.kr/aisw/community/gallery.do?mode=download&articleNo=363474&attachNo=366100	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/community/KakaoTalk_20211227_135813398b410.jpg	(from https://aisw.kangwon.ac.kr/aisw/community/gallery.do)
19:47:10	23178/23178	---M--	200	added ('OK')	image/jpeg	etag:thumb_361535_1639555965000.do_1639555965000	https://aisw.kangwon.ac.kr/app/board/attach/image/thumb_361535_1639555965000.do	F:/JSP_Project2/aisw.kangwon.ac.kr/app/board/attach/image/thumb_KakaoTalk_20211215_153117804_02.jpg	(from https://aisw.kangwon.ac.kr/aisw/community/gallery.do)
19:47:12	48032/48032	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:47:12%20GMT	https://aisw.kangwon.ac.kr/aisw/community/gallery.do?mode=list	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/community/gallerya927.html	(from https://aisw.kangwon.ac.kr/aisw/community/gallery.do)
19:47:12	38076/38076	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:47:12%20GMT	https://aisw.kangwon.ac.kr/aisw/etc/login.do?referer=/aisw/community/reference-room.do	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/etc/loginecfc.html	(from https://aisw.kangwon.ac.kr/aisw/community/reference-room.do)
19:47:12	40684/40684	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:47:12%20GMT	https://aisw.kangwon.ac.kr/aisw/community/reference-room.do?mode=view&articleNo=370795&article.offset=0&articleLimit=10	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/community/reference-roombe8d.html	(from https://aisw.kangwon.ac.kr/aisw/community/reference-room.do)
19:47:13	43245/43245	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:47:12%20GMT	https://aisw.kangwon.ac.kr/aisw/community/reference-room.do?mode=list	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/community/reference-rooma927.html	(from https://aisw.kangwon.ac.kr/aisw/community/reference-room.do)
19:47:13	4962/4962	---M--	200	added ('OK')	text/css	etag:W/%224962-1611302447000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/css/login.css?02447	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/_share/css/loginac94.css	(from https://aisw.kangwon.ac.kr/aisw/etc/login.do?referer=)
19:47:13	4900/4900	---M--	200	added ('OK')	application/javascript	etag:W/%224900-1611191627000%22	https://aisw.kangwon.ac.kr/_custom/knu/resource/js/member.login.js?91627	F:/JSP_Project2/aisw.kangwon.ac.kr/_custom/knu/resource/js/member.login002e.js	(from https://aisw.kangwon.ac.kr/aisw/etc/login.do?referer=)
19:47:13	2574397/2574397	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Apr%202022%2010:47:10%20GMT	https://aisw.kangwon.ac.kr/aisw/community/gallery.do?mode=download&articleNo=360014&attachNo=361535	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/community/KakaoTalk_20211215_153117804_02c80f.jpg	(from https://aisw.kangwon.ac.kr/aisw/community/gallery.do)
19:47:13	1545/1545	---M--	200	added ('OK')	application/javascript	etag:W/%221545-1643853458000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/js/login.js?53458	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/_share/js/login03b2.js	(from https://aisw.kangwon.ac.kr/aisw/etc/login.do?referer=)
19:47:14	38061/38061	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:47:13%20GMT	https://aisw.kangwon.ac.kr/aisw/etc/login.do?referer=/aisw/etc/login.do	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/etc/loginba88.html	(from https://aisw.kangwon.ac.kr/aisw/etc/login.do?referer=)
19:47:14	62917/62917	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:47:14%20GMT	https://aisw.kangwon.ac.kr/aisw/community/notice.do?mode=list&article.offset=0&articleLimit=10	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/community/notice6a07.html	(from https://aisw.kangwon.ac.kr/aisw/community/notice.do?mode=view&articleNo=373424)
19:47:15	58/58	---M--	400	error ('Bad%20Request')	text/plain	etag:W/%223a-taO9i3TG0dz45Oeau8VRWJD4Xi8%22	https://cdn.jsdelivr.net/robots.txt		(from https://cdn.jsdelivr.net/npm/xeicon@2.3.3/xeicon.min.css)
19:47:15	926340/926340	---M--	200	added ('OK')	font/woff2	etag:W/%22926340-1606350655000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-Light.woff2	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-Light.woff2	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/font.css)
19:47:15	1227596/1227596	---M--	200	added ('OK')	font/woff	etag:W/%221227596-1606350655000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-Light.woff	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-Light.woff	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/font.css)
19:47:16	194084/194084	---M--	200	added ('OK')	font/woff2	etag:W/%22194084-1606350655000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-DemiLight.woff2	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-DemiLight.woff2	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/font.css)
19:47:16	235212/235212	---M--	200	added ('OK')	font/woff	etag:W/%22235212-1606350655000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-DemiLight.woff	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-DemiLight.woff	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/font.css)
19:47:16	2245792/2245792	---M--	200	added ('OK')	font/otf	etag:W/%222245792-1606350655000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-Light.otf	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-Light.otf	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/font.css)
19:47:16	394124/394124	---M--	200	added ('OK')	font/otf	etag:W/%22394124-1606350655000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-DemiLight.otf	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-DemiLight.otf	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/font.css)
19:47:16	134960/134960	---M--	200	added ('OK')	font/woff2	etag:W/%22134960-1606350655000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-Regular.woff2	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-Regular.woff2	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/font.css)
19:47:17	1290552/1290552	---M--	200	added ('OK')	font/woff	etag:W/%221290552-1606350655000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-Regular.woff	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-Regular.woff	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/font.css)
19:47:17	2227668/2227668	---M--	200	added ('OK')	font/otf	etag:W/%222227668-1606350655000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-Regular.otf	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-Regular.otf	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/font.css)
19:47:17	1023900/1023900	---M--	200	added ('OK')	font/woff2	etag:W/%221023900-1606350655000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-Medium.woff2	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-Medium.woff2	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/font.css)
19:47:17	1316932/1316932	---M--	200	added ('OK')	font/woff	etag:W/%221316932-1606350655000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-Medium.woff	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-Medium.woff	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/font.css)
19:47:18	2230776/2230776	---M--	200	added ('OK')	font/otf	etag:W/%222230776-1606350655000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-Medium.otf	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-Medium.otf	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/font.css)
19:47:18	1054328/1054328	---M--	200	added ('OK')	font/woff2	etag:W/%221054328-1606350655000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-Bold.woff2	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-Bold.woff2	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/font.css)
19:47:18	1357308/1357308	---M--	200	added ('OK')	font/woff	etag:W/%221357308-1606350655000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-Bold.woff	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-Bold.woff	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/font.css)
19:47:18	2334228/2334228	---M--	200	added ('OK')	font/otf	etag:W/%222334228-1606350655000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-Bold.otf	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-Bold.otf	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/font.css)
19:47:19	1911880/1911880	---M--	200	added ('OK')	font/woff2	etag:W/%221911880-1606350655000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-Black.woff2	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-Black.woff2	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/font.css)
19:47:19	2660708/2660708	---M--	200	added ('OK')	font/woff	etag:W/%222660708-1606350655000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-Black.woff	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-Black.woff	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/font.css)
19:47:19	225761/225761	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22225761-1645508306000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/etc/NanumSquareR.eot	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/_share/etc/NanumSquareR.eot	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/font.css)
19:47:19	225761/225761	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22225761-1645508306000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/etc/NanumSquareR.eot?	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/_share/etc/NanumSquareRd41d.eot	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/font.css)
19:47:19	280016/280016	---M--	200	added ('OK')	font/woff	etag:W/%22280016-1645508311000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/etc/NanumSquareR.woff	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/_share/etc/NanumSquareR.woff	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/font.css)
19:47:19	4835828/4835828	---M--	200	added ('OK')	font/otf	etag:W/%224835828-1606350655000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-Black.otf	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/_share/etc/NotoSansKR-Black.otf	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/font.css)
19:47:20	1004/1004	---M--	200	added ('OK')	image/png	etag:W/%221004-1632789584000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/img/common/bg-bullet01.png	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/_share/img/common/bg-bullet01.png	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/sub-guide.css)
19:47:20	2042/2042	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Apr%202022%2010:47:20%20GMT	https://aisw.kangwon.ac.kr/_res/knu/_share/img/common/bg-top-w.png	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/_share/img/common/bg-top-w.png	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/sub-guide.css)
19:47:20	723640/723640	---M--	200	added ('OK')	font/ttf	etag:W/%22723640-1645508309000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/etc/NanumSquareR.ttf	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/_share/etc/NanumSquareR.ttf	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/font.css)
19:47:20	1111/1111	---M--	200	added ('OK')	image/png	etag:W/%221111-1639449105000%22	https://aisw.kangwon.ac.kr/_res/knu/temp08/img/common/ico-home.png	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/temp08/img/common/ico-home.png	(from https://aisw.kangwon.ac.kr/_res/knu/aisw/css/sub-navigation.content.css?51771)
19:47:20	981/981	---M--	200	added ('OK')	image/png	etag:W/%22981-1639449106000%22	https://aisw.kangwon.ac.kr/_res/knu/temp08/img/common/ico-path-open.png	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/temp08/img/common/ico-path-open.png	(from https://aisw.kangwon.ac.kr/_res/knu/aisw/css/sub-navigation.content.css?51771)
19:47:21	967/967	---M--	200	added ('OK')	image/png	etag:W/%22967-1639449106000%22	https://aisw.kangwon.ac.kr/_res/knu/temp08/img/common/ico-path-close.png	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/temp08/img/common/ico-path-close.png	(from https://aisw.kangwon.ac.kr/_res/knu/aisw/css/sub-navigation.content.css?51771)
19:47:21	1097/1097	---M--	200	added ('OK')	image/png	etag:W/%221097-1639449050000%22	https://aisw.kangwon.ac.kr/_res/knu/temp08/img/common/ico-util-print.png	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/temp08/img/common/ico-util-print.png	(from https://aisw.kangwon.ac.kr/_res/knu/aisw/css/sub-navigation.content.css?51771)
19:47:21	1397/1397	---M--	200	added ('OK')	image/png	etag:W/%221397-1639449050000%22	https://aisw.kangwon.ac.kr/_res/knu/temp08/img/common/ico-util-share.png	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/temp08/img/common/ico-util-share.png	(from https://aisw.kangwon.ac.kr/_res/knu/aisw/css/sub-navigation.content.css?51771)
19:47:22	13079/13079	---M--	200	added ('OK')	image/png	etag:W/%2213079-1608189818000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/img/common/bg-opacity-logo.png	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/_share/img/common/bg-opacity-logo.png	(from https://aisw.kangwon.ac.kr/_res/knu/aisw/css/greetings.content.css?73966)
19:47:22	47066/47066	---M--	200	added ('OK')	image/jpeg	etag:W/%2247066-1610441127000%22	https://aisw.kangwon.ac.kr/_res/knu/aisw/img/intro/img-history02-top.jpg	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/knu/aisw/img/intro/img-history02-top.jpg	(from https://aisw.kangwon.ac.kr/_res/knu/aisw/css/crane-and-hyuk.content.css?73966)
19:47:22	7006/7006	---M--	200	added ('OK')	image/png	etag:W/%227006-1606350100000%22	https://aisw.kangwon.ac.kr/_res/_common/js/jquery/jquery-ui-1.12.1/images/ui-icons_444444_256x240.png	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/_common/js/jquery/jquery-ui-1.12.1/images/ui-icons_444444_256x240.png	(from https://aisw.kangwon.ac.kr/_res/_common/js/jquery/jquery-ui-1.12.1/jquery-ui.min.css?50100)
19:47:22	7074/7074	---M--	200	added ('OK')	image/png	etag:W/%227074-1606350100000%22	https://aisw.kangwon.ac.kr/_res/_common/js/jquery/jquery-ui-1.12.1/images/ui-icons_555555_256x240.png	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/_common/js/jquery/jquery-ui-1.12.1/images/ui-icons_555555_256x240.png	(from https://aisw.kangwon.ac.kr/_res/_common/js/jquery/jquery-ui-1.12.1/jquery-ui.min.css?50100)
19:47:22	6313/6313	---M--	200	added ('OK')	image/png	etag:W/%226313-1606350100000%22	https://aisw.kangwon.ac.kr/_res/_common/js/jquery/jquery-ui-1.12.1/images/ui-icons_ffffff_256x240.png	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/_common/js/jquery/jquery-ui-1.12.1/images/ui-icons_ffffff_256x240.png	(from https://aisw.kangwon.ac.kr/_res/_common/js/jquery/jquery-ui-1.12.1/jquery-ui.min.css?50100)
19:47:23	4676/4676	---M--	200	added ('OK')	image/png	etag:W/%224676-1606350100000%22	https://aisw.kangwon.ac.kr/_res/_common/js/jquery/jquery-ui-1.12.1/images/ui-icons_777620_256x240.png	F:/JSP_Project2/aisw.kangwon.ac.kr/_res/_common/js/jquery/jquery-ui-1.12.1/images/ui-icons_777620_256x240.png	(from https://aisw.kangwon.ac.kr/_res/_common/js/jquery/jquery-ui-1.12.1/jquery-ui.min.css?50100)
